0.03271430600372412,0.0033706900665234707,0.008806066949424641,0.02946288105312946,0.0262114561025348
0.033920750844444764,0.0023802356808165026,0.003189823573185671,0.02803759350645988,0.022154436168474994
0.032827209076205364,0.0037861566452213782,0.005257709516683192,0.033975207715579686,0.035123206354954
0.03301606287400725,0.001935597135224776,0.008866597829321685,0.027577420096673425,0.022138777319339605
0.03269203515036193,0.002352011860359977,0.0072717796482498495,0.02856927886515267,0.0244465225799434
0.03460974316713431,0.00355846082158368,0.00793420818712296,0.03353973903206975,0.032469734897005186
0.03291539639134398,0.0030647883554016596,0.00775789046885956,0.031728464147134525,0.030541531902925072
0.03303280634344742,0.002690046747404959,0.0061610540488982075,0.026999277001095275,0.02096574765874313
0.033245392166959015,0.0021464356919472334,0.00942908368438747,0.03173462117287485,0.03022385017879069
0.03325891071052388,0.002848181759222715,0.008660385253106584,0.028548792843792088,0.0238386749770603
0.03299669537521144,0.0027489387767182082,0.009139604801288346,0.0278805899260574,0.022764484476903362
0.03354103553011743,0.002358797752910156,0.0089396084117313,0.03657151771462014,0.03960199989912284
0.032869019244093675,0.0018624725677752277,0.008658400590877278,0.026568715934778886,0.020268412625464093
0.03278118416012606,0.004078177077908829,0.008238570485804621,0.03209302940437671,0.03140487464862736
0.03350573487530306,0.0041533863270284644,0.007685503178408165,0.035420067758872374,0.03733440064244169
0.03302880384809295,0.003896222199281119,0.007867248402968409,0.031908010679288695,0.030787217510484445
0.03337482764226057,0.002423117467392161,0.008469396056075192,0.0278499928805195,0.022325158118778433
0.03327184541135643,0.004549086091553225,0.006606940426785231,0.03709420090532,0.04091655639928357
0.033197739877898313,0.0027904353391032303,0.00939455556748583,0.03235948171478595,0.03152122355167359
0.032975018580758984,0.0019077136272330525,0.009004853201012773,0.02963340799089808,0.02629179740103717
0.03316275934931983,0.003328159867867378,0.008309178755213116,0.03193574481903021,0.03070873028874058
0.032681972931426585,0.0032232067034599255,0.006311267842022897,0.029777108012379122,0.026872243093331662
0.03297883270717901,0.002367108441509387,0.006677447156809629,0.036878747741821025,0.04077866277646304
0.03260707689211193,0.0049951827989143955,0.0066436323938440485,0.032012232822495726,0.03141738875287951
0.03317761684704313,0.0022013167528345963,0.009500408032961585,0.029892453424076423,0.026607290001109715
0.03290905982786807,0.0020289003621511334,0.007216709608742339,0.03173714404100874,0.030565228254149413
0.03300287258900958,0.002842226171812511,0.007146576673541133,0.02823644358180487,0.023470014574600163
0.033159100634647797,0.0023266994368518162,0.006413966907943165,0.028689724619073174,0.02422034860349855
0.0332583439588985,0.003099742417513081,0.0071342262870930165,0.037181593482464304,0.041104843006030116
0.03317588579789996,0.004131734153371855,0.009236809376732314,0.0336913097727123,0.03420673374752464
0.033481073537403185,0.002443308370465955,0.00733389992760436,0.026791927328650947,0.02010278111989871
0.03305841715875399,0.002570681538450261,0.00536058640861324,0.03319428892432222,0.03333016068989044
0.032579253497933315,0.0029733048961912735,0.0064377829027620565,0.029511279624370074,0.026443305750806834
0.03288490317879771,0.0029060380485239692,0.0019339799907989975,0.029036725724119975,0.025188548269442237
0.032995658950954444,0.0026465021144147986,0.0037679725303949602,0.03356621318796707,0.034136767424979696
0.03322664909663627,0.004044206515962339,0.00577676253286683,0.030727771087661195,0.028228893078686118
0.033444490356752336,0.0025714121789088967,0.009325522535333556,0.031138383211968067,0.028832276067183797
0.03311916179012537,0.002913128632739207,0.0035146891085906873,0.027857695911301543,0.02259623003247772
0.033354251512155084,0.003175461911506576,0.00825094097045234,0.02688630429584211,0.02041835707952914
0.033521369527274684,0.0034492434719792632,0.0036285231046862577,0.031241657395077883,0.02896194526288108
0.0330317594830006,0.0023800177896125064,0.002162176147223773,0.030306282277804346,0.027580805072608097
0.03308077045205114,0.0022643481193981635,0.008710612891999448,0.026130651519650272,0.019180532587249402
0.03316172676018244,0.004617842551306725,0.008029355342239999,0.03566521294249284,0.038168699124803245
0.033523013897489885,0.0021620474799046393,0.007495769761018611,0.030543207165143978,0.027563400432798073
0.03273128048995486,0.0032781476874057768,0.0033337889594504933,0.03528558439619585,0.037839888302436835
0.033102271857555335,0.002259909826423612,0.002974678827676864,0.026700142490082693,0.020298013122610054
0.0329730271267198,0.00424335387291985,0.007067953200769796,0.03117568152045302,0.02937833591418624
0.033123211063748034,0.004034272603445384,0.0022390586290803103,0.035282587209580094,0.037441963355412146
0.03264053432500454,0.0023837272163579224,0.009330594329282352,0.033383981635259116,0.034127428945513696
0.033815055896143364,0.002556701542413193,0.007518960352552539,0.03669277798496246,0.03957050007378156
0.03289257221436171,0.005464708048619839,0.006332623014014414,0.03179491587751581,0.030697259540669913
0.03337089632273757,0.003890138049587058,0.007627922827719811,0.032310658694812526,0.03125042106688748
